Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,ua1b,ua1c,ua1d,ua1f,ua1g,ua1h,ua1m,ua1p,ua1q,ua1r,ua1s,ua1t,ua1w,ua1z,ua2b,ua2c,ua2d,ua2f,ua2g,ua2h,ua2m,ua2p,ua2q,ua2r,ua2s,ua2t,ua2w,ua2z,uaap,uabi,uabr,uacq,uaen,uagi,uagp,ualp,uamn,uani,uarm,uawt,ubba,ubdg,ubdi,ubld,uble,ubpr,ubpx,ubpy,ubs1,ubs2,ubsi,ubsl,ubui,ucam,ucar,ucbo,ucbs,uclb,uclg,uclr,ucol,ucpt,ucs1,ucs2,ucua,udaa,udea,udef,udep,udl1,udl2,udp1,udp2,udtm,udty,udu1,udu2,udup,uept,uerd,ufle,ufma,ufoo,ufor,ufrd,ugol,ugor,uhab,uhd1,uhd2,uhhb,uhhd,uhhm,uhom,uhot,uhpm,uhpr,uhrt,uibo,uico,uimz,uinp,uint,uisz,ulba,ulbd,ulbs,ulev,ulfi,ulfo,ulos,ulpx,ulpy,ulpz,ulsz,ulum,ulur,uma1,uma2,umas,umdl,umh1,umh2,umis,umpi,umpm,umpr,umvf,umvh,umvr,umvs,umvt,umxp,umxr,unam,unbm,unbr,unsf,uocc,uori,upap,upat,upaw,upgr,upoi,upra,upri,upro,upru,uprw,uqd1,uqd2,urac,urb1,urb2,urpg,urpo,urpp,urpr,urqc,urtm,urun,usca,uscb,usd1,usd2,useu,usew,ushb,ushh,ushr,ushu,ushw,ushx,ushy,usid,usin,usle,uslz,usma,usnd,uspa,uspe,usr1,usr2,usrg,ussc,ussi,usst,ustp,ustr,utaa,utar,utc1,utc2,utcc,utco,utip,utpr,utub,utyp,uubs,uuch,uver,uwal,uwu1,uwu2
hB1F,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFurbolgTracker.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroUrsaPsionicBlack""",,,,,,,,,,1,,0.0000,0.0000,"""熊战士""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1G,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFurbolgTracker.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroUrsaPsionicBlackA""",,,,,,,,,,1,,0.0000,0.0000,"""熊战士""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1H,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNShadowHunter.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroSSCrow""",,,,,,,,,,1,,0.0000,0.0000,"""暗影萨满""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1I,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTN_HeroMonkeyking.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroMonkeykingJiasha""",,,,,,,,,,1,,0.0000,0.0000,"""齐天大圣""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1K,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTN_HeroMonkeyking.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroMonkeyKingFire""",,,,,,,,,,1,,0.0000,0.0000,"""齐天大圣""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1L,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNMurgulShadowCaster.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\MurlocNightCrawler01""",,,,,,,,,,1,,0.0000,0.0000,"""鱼人夜行者""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1M,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFireBrewmaster.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_EmberSpirit_N2""",,,,,,,,,,1,,0.0000,0.0000,"""灰烬之灵""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1N,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNSorceress.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_Slayer_N3""",,,,,,,,,,1,,0.0000,0.0000,"""秀逗魔导士""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1O,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNZombie.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_Undying_N1""",,,,,,,,,,1,,0.0000,0.0000,"""不朽尸王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1S,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFleshGolem.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_Undying_N1S_F_Transfiguration""",,,,,,,,,,1,,0.0000,0.0000,"""(不朽尸王)血肉傀儡""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1T,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNTuskaarBrown.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_Tusk_N2""",,,,,,,,,,1,,0.0000,0.0000,"""巨牙海民""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1V,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNIcyGhost.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Model\\Hero_AcientApparition_N2""",,,,,,,,,,1,,0.0000,0.0000,"""远古冰魄""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1W,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNLichVersion2.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Lich_N1""",,,,,,,,,,1,,0.0000,0.0000,"""巫妖""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1X,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNChaosBlademaster.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Juggernaut_N4""",,,,,,,,,,1,,0.0000,0.0000,"""主宰""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB1Z,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNAbomination.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Butcher_N4""",,,,,,,,,,1,,0.0000,0.0000,"""屠夫""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB20,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNDoomGuard.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroDoomdragon""",,,,,,,,,,1,,0.0000,0.0000,"""末日使者""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB21,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNProudmoore.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroCoCoGuanyu""",,,,,,,,,,1,,0.0000,0.0000,"""舰队统帅""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB22,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNGhostOfKelThuzad.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroNECViolet""",,,,,,,,,,1,,0.0000,0.0000,"""死灵法师""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB23,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNArachnathidGreen.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroSKcrystal""",,,,,,,,,,1,,0.0000,0.0000,"""沙王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB24,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNSpiritWalker.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroSBFire""",,,,,,,,,,1,,0.0000,0.0000,"""裂魂人""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB25,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNHeroDeathKnight.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroLoADullahan""",,,,,,,,,,1,,0.0000,0.0000,"""地狱领主""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB26,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNCentaurKhan.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroCWDullahan""",,,,,,,,,,1,,0.0000,0.0000,"""半人马酋长""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB27,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNClockWerkGoblin.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""Skin_Hero\\HeroCGClown""",,,,,,,,,,1,,0.0000,0.0000,"""发条地精""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2A,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFelGuardBlue.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Sven_N2""",,,,,,,,,,1,,0.0000,0.0000,"""流浪剑客""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2B,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFelGuardBlue.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Sven_N2S_R_Transform""",,,,,,,,,,1,,0.0000,0.0000,"""流浪剑客""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2C,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNBlueDemoness.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Akasha_N2""",,,,,,,,,,1,,0.0000,0.0000,"""痛苦女王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2D,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNSkeletonArcher.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_SkeletonKing_N2""",,,,,,,,,,1,,0.0000,0.0000,"""骷髅王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2E,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNGhostOfKelThuzad.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Necrolyte_N2""",,,,,,,,,,1,,0.0000,0.0000,"""死灵法师""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2F,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNHeroBloodElfPrince.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Invoker_N2""",,,,,,,,,,1,,0.0000,0.0000,"""祈求者""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2G,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNHydralisk.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Venomancer_N1""",,,,,,,,,,1,,0.0000,0.0000,"""剧毒术士""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2I,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNFireBrewmaster.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_EmberSpirit_N3""",,,,,,,,,,1,,0.0000,0.0000,"""灰烬之灵""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2J,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNHeroCryptLord.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_NerubianAssassin_N2""",,,,,,,,,,1,,0.0000,0.0000,"""地穴刺客""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2L,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNBlueMagnataur.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Magnataur_N1""",,,,,,,,,,1,,0.0000,0.0000,"""半人猛犸""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2M,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNHeadHunterBerserker.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_SacredWarrior_N2""",,,,,,,,,,1,,0.0000,0.0000,"""神灵武士""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2N,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNSpiritWalker.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_SpiritBreaker_N3""",,,,,,,,,,1,,0.0000,0.0000,"""裂魂人""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2O,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNAvatar.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_LordOfOlympia_N2""",,,,,,,,,,1,,0.0000,0.0000,"""奥林匹斯之王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
hB2P,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Avul""",,,,,,,,,,,,0,,,,,,,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,"""""",,,1,,1,1,,,,,,"""ReplaceableTextures\\CommandButtons\\BTNChaosGrom.blp""",,,,,,,,,,,,,,,,,,,,,"""""おなに""model\\Hero_Axe_N3""",,,,,,,,,,1,,0.0000,0.0000,"""斧王""",,,"""""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,"""""おなに""""",,,,,,-1,,,,,,,,,,,,,"""""","""""",,,,,,
